,Momentum,N Most Traded
2020-09-12 00:00:00,2.450157230003002,1.5886704037919146
2020-09-13 00:00:00,2.4054814807230662,1.5417555266312428
2020-09-14 00:00:00,2.3980633754553486,1.5752706480840382
2020-09-15 00:00:00,2.326199277377153,1.5610319100528207
2020-09-16 00:00:00,2.3101772841784434,1.5694795275131745
2020-09-17 00:00:00,2.305082710325524,1.5998467379847372
2020-09-18 00:00:00,2.2877292655797414,1.5905322262194725
2020-09-19 00:00:00,2.2979915409170184,1.5993469740741055
2020-09-20 00:00:00,2.300439439105247,1.5663495862195789
2020-09-21 00:00:00,2.243613515233584,1.4849774580104627
2020-09-22 00:00:00,2.282159179780998,1.4985039920388075
2020-09-23 00:00:00,2.2578820575072402,1.4439568296681855
2020-09-24 00:00:00,2.3705207191327418,1.5121502216122942
2020-09-25 00:00:00,2.350078704658355,1.5318925149329243
2020-09-26 00:00:00,2.324651949163791,1.5373683586420108
2020-09-27 00:00:00,2.334196051714895,1.5396353251378028
2020-09-28 00:00:00,2.2917812461662503,1.5302681687107935
2020-09-29 00:00:00,2.32646588831904,1.542036854625598
2020-09-30 00:00:00,2.349589691672714,1.5436754878456556
2020-10-01 00:00:00,2.3201649694317266,1.5273084500971712
2020-10-02 00:00:00,2.3152378241612297,1.5070942420161222
2020-10-03 00:00:00,2.344855458202961,1.51101988939767
2020-10-04 00:00:00,2.38374729617506,1.5459025008333762
2020-10-05 00:00:00,2.3675799066699863,1.5507900897604339
2020-10-06 00:00:00,2.2971845647512747,1.5254757114315212
2020-10-07 00:00:00,2.3027153471380655,1.5360874701122713
2020-10-08 00:00:00,2.3129987647983974,1.5586143761738622
2020-10-09 00:00:00,2.3129987647983974,1.5586143761738622
2020-10-10 00:00:00,2.347426064497035,1.6007422481069764
2020-10-11 00:00:00,2.351879562085603,1.620408888211555
2020-10-12 00:00:00,2.351879562085603,1.620408888211555
2020-10-13 00:00:00,2.351879562085603,1.620408888211555
2020-10-14 00:00:00,2.3511764912099666,1.61196011103635
2020-10-15 00:00:00,2.3339573766403934,1.6051773417955069
2020-10-16 00:00:00,2.289433516224103,1.572047463617508
2020-10-17 00:00:00,2.2880497032281846,1.5716178087058623
2020-10-18 00:00:00,2.278539908823554,1.5885523510051223
2020-10-19 00:00:00,2.266496015610952,1.6052800191766023
2020-10-20 00:00:00,2.243897754400141,1.5908473923479745
2020-10-21 00:00:00,2.2534597159076433,1.6862536806832786
2020-10-22 00:00:00,2.282911022677907,1.7230308786801267
2020-10-23 00:00:00,2.294156593588483,1.7222133283885748
2020-10-24 00:00:00,2.338189913090164,1.7554110768297386
2020-10-25 00:00:00,2.4324965410447548,1.741068753124655
2020-10-26 00:00:00,2.386471650440811,1.7140892704244435
2020-10-27 00:00:00,2.376463462162033,1.7500862911225146
2020-10-28 00:00:00,2.3799023194990516,1.7047268034313237
2020-10-29 00:00:00,2.3766645882886284,1.6964007071862972
2020-10-30 00:00:00,2.4059650841202265,1.6857787032427232
2020-10-31 00:00:00,2.3816121405671424,1.7064798380783102
2020-11-01 00:00:00,2.4646072203513496,1.7141367201743214
2020-11-02 00:00:00,2.4426331439660793,1.680937001245529
2020-11-03 00:00:00,2.4283373654293947,1.7006191470939505
2020-11-04 00:00:00,2.391064874585565,1.7198845521442323
2020-11-05 00:00:00,2.4034440455599757,1.8029802712965635
2020-11-06 00:00:00,2.4393941901960003,1.8839647840481917
2020-11-07 00:00:00,2.4192225531401634,1.8142553336603482
2020-11-08 00:00:00,2.487990378836912,1.8627073011056632
2020-11-09 00:00:00,2.460926945169886,1.8363770445681196
2020-11-10 00:00:00,2.4803287153094074,1.8377837400460277
2020-11-11 00:00:00,2.4341315772196963,1.869915903525702
2020-11-12 00:00:00,2.4130202667603786,1.8852188617638235
2020-11-13 00:00:00,2.416651771774413,1.9442792594192106
2020-11-14 00:00:00,2.3825488254524947,1.9210689830686924
2020-11-15 00:00:00,2.3672008985599686,1.9008618462962525
2020-11-16 00:00:00,2.390662381675161,2.007018228290667
2020-11-17 00:00:00,2.431999623733245,2.0965399189892753
2020-11-18 00:00:00,2.4917525814827095,2.076082872938466
2020-11-19 00:00:00,2.524141669190448,2.1282250682648627
2020-11-20 00:00:00,2.6074503901694555,2.2204247489945965
2020-11-21 00:00:00,2.6444662049474634,2.451782841050725
2020-11-22 00:00:00,2.622139386081692,2.415744800691365
2020-11-23 00:00:00,2.831879554464674,2.6820701935363602
2020-11-24 00:00:00,2.8075711365904867,2.768867974979425
2020-11-25 00:00:00,2.789836847577363,2.6368933944488844
2020-11-26 00:00:00,2.5948160182315445,2.3894897566622086
2020-11-27 00:00:00,2.5933536628768477,2.3984986311758436
2020-11-28 00:00:00,2.595856262511088,2.5163830763838564
2020-11-29 00:00:00,2.601885178673863,2.5941933026840784
2020-11-30 00:00:00,2.6378860188622504,2.7748119519259657
2020-12-01 00:00:00,2.613751076762233,2.6707275572358977
2020-12-02 00:00:00,2.633342878053822,2.7278936892934427
2020-12-03 00:00:00,2.631994896328629,2.754530737701748
2020-12-04 00:00:00,2.4871380593118535,2.569867990939677
2020-12-05 00:00:00,2.5493481261445847,2.6520811392307144
2020-12-06 00:00:00,2.529786767201651,2.697382352938289
2020-12-07 00:00:00,2.530407964322703,2.6746822129749668
2020-12-08 00:00:00,2.5466943518272545,2.528508288554329
2020-12-09 00:00:00,2.590063955126639,2.579040609842981
2020-12-10 00:00:00,2.5441869649273774,2.531926793754593
2020-12-11 00:00:00,2.5130195015334977,2.4718049260667536
2020-12-12 00:00:00,2.560547614576716,2.5082404704873045
2020-12-13 00:00:00,2.564088773679294,2.5752688868472062
2020-12-14 00:00:00,2.6026692032307617,2.5633024129831354
2020-12-15 00:00:00,2.715970028067787,2.536438972403148
2020-12-16 00:00:00,2.710613387613304,2.803547004833893
2020-12-17 00:00:00,2.7389710596201087,2.905991554811172
2020-12-18 00:00:00,2.783401694111316,2.9820318523251403
2020-12-19 00:00:00,2.85915611340437,3.060466544551232
2020-12-20 00:00:00,2.7882907465844067,2.976036206373325
2020-12-21 00:00:00,2.732271410196687,2.840487752351941
2020-12-22 00:00:00,2.7495950286947535,2.8597783320053436
2020-12-23 00:00:00,2.7603662154501816,2.498736382444176
2020-12-24 00:00:00,2.8515811223614023,2.7344385157450324
2020-12-25 00:00:00,2.9357628535453175,2.81284809279477
2020-12-26 00:00:00,3.210707464194296,2.8304078541532243
2020-12-27 00:00:00,3.1318236294507105,2.837847423081873
2020-12-28 00:00:00,3.2632374702517297,2.8358917787105655
2020-12-29 00:00:00,3.3226500205268943,2.7764166903688916
2020-12-30 00:00:00,3.283834071624378,2.8014908036194313
2020-12-31 00:00:00,3.3772788514964147,2.79503586250507
2021-01-01 00:00:00,3.329142540809668,2.8489679796824734
2021-01-02 00:00:00,3.471575486657193,2.9465566690570393
2021-01-03 00:00:00,3.5056242099717503,3.2226085006103293
2021-01-04 00:00:00,3.459446175506061,3.2584409963854646
2021-01-05 00:00:00,3.543658132846465,3.3270336775402596
2021-01-06 00:00:00,3.5103994452793787,3.5613934418604325
2021-01-07 00:00:00,3.568058909852908,3.8365553143988094
2021-01-08 00:00:00,3.6251598302706314,3.873209023600738
2021-01-09 00:00:00,3.5859931258168443,3.9287657931145517
2021-01-10 00:00:00,3.5617940903250145,3.8292122394302477
2021-01-11 00:00:00,3.499220283212935,3.455961153913988
2021-01-12 00:00:00,3.4986693922400436,3.369140348743871
2021-01-13 00:00:00,3.517042358054488,3.5988121765407066
2021-01-14 00:00:00,3.613220305569385,3.688854194809517
2021-01-15 00:00:00,3.689538778059802,3.541204970477938
2021-01-16 00:00:00,3.7164803490281866,3.5658838779515443
2021-01-17 00:00:00,3.7151273930056403,3.540261600521946
2021-01-18 00:00:00,3.7417900397712973,3.6398711395295416
2021-01-19 00:00:00,3.748836078380884,3.7287872969480453
2021-01-20 00:00:00,3.910296999678312,3.709182495568763
2021-01-21 00:00:00,3.51240975408382,3.303054309072916
2021-01-22 00:00:00,3.5572993220424767,3.4642674475472677
2021-01-23 00:00:00,3.5265331453909554,3.440867034524873
2021-01-24 00:00:00,3.508570915503299,3.5589001660544173
2021-01-25 00:00:00,3.4580993261420296,3.4934079754079166
2021-01-26 00:00:00,3.4394251417974053,3.501446930091807
2021-01-27 00:00:00,3.3618750502464034,3.2970349684601814
2021-01-28 00:00:00,3.4634133354979455,3.4015385715426625
2021-01-29 00:00:00,3.8599370641139745,3.5915999647241845
2021-01-30 00:00:00,3.7367953034251244,3.9815914007707334
2021-01-31 00:00:00,3.903646620777988,3.990355993170801
2021-02-01 00:00:00,3.950963381792303,3.852055707039253
2021-02-02 00:00:00,4.068324379416838,4.037213126548614
2021-02-03 00:00:00,4.008382626794148,4.286351137604537
2021-02-04 00:00:00,4.292028908204091,4.297271771611256
2021-02-05 00:00:00,4.611967008910515,4.456200756582792
2021-02-06 00:00:00,4.61628593922888,4.445416539543669
2021-02-07 00:00:00,4.887665923784483,4.334648187599097
2021-02-08 00:00:00,5.765540431968384,4.722045617252882
2021-02-09 00:00:00,6.015455720888338,4.874985030646682
2021-02-10 00:00:00,6.052512813570233,4.893879904153278
2021-02-11 00:00:00,5.774134083666125,5.03487185463434
2021-02-12 00:00:00,5.81867581188158,5.291743172361015
2021-02-13 00:00:00,5.851050439097589,5.4561176821396815
2021-02-14 00:00:00,5.756800122480683,5.370652860902318
2021-02-15 00:00:00,5.766038880758029,5.2223851474449035
2021-02-16 00:00:00,5.830191687188637,5.211631770714749
2021-02-17 00:00:00,6.069443828829012,5.473743725464183
2021-02-18 00:00:00,6.27774141782493,5.463191693459328
2021-02-19 00:00:00,6.650644162527847,5.683381265423044
2021-02-20 00:00:00,6.44346553464872,5.5212302452854285
2021-02-21 00:00:00,6.62090749690385,5.62348161292172
2021-02-22 00:00:00,6.619355214230801,5.42170620890658
2021-02-23 00:00:00,6.268897908045172,4.8364482154350386
2021-02-24 00:00:00,6.313306145202344,4.9100852259546075
2021-02-25 00:00:00,6.198606132592164,4.675750195504195
2021-02-26 00:00:00,6.213864436632807,4.583123381514869
2021-02-27 00:00:00,6.1552884462282185,4.620435565751255
2021-02-28 00:00:00,6.05108976593308,4.485718758774513
2021-03-01 00:00:00,6.2078564135891225,4.793586554191784
2021-03-02 00:00:00,6.289598995824411,4.717913330616627
2021-03-03 00:00:00,6.337952347146852,4.897630449905851
2021-03-04 00:00:00,6.6621499330741365,4.878209437720298
2021-03-05 00:00:00,6.802485015333536,4.82202480261866
2021-03-06 00:00:00,6.741209553156204,4.924057897272416
2021-03-07 00:00:00,6.6102885455668865,5.056678991991309
2021-03-08 00:00:00,6.757531200802347,5.1635889060076465
2021-03-09 00:00:00,6.857045671089678,5.323566655524052
2021-03-10 00:00:00,7.030225951417975,5.240840493418057
2021-03-11 00:00:00,7.48301439071717,5.271006079482654
2021-03-12 00:00:00,7.6799974987824315,5.305930412554524
2021-03-13 00:00:00,7.568623078746956,5.541998289406224
2021-03-14 00:00:00,8.179337659583089,5.368314179149783
2021-03-15 00:00:00,8.144216287158132,5.190038774530088
2021-03-16 00:00:00,8.024402537610442,5.273483440213656
2021-03-17 00:00:00,8.069024190594206,5.369188263431379
2021-03-18 00:00:00,8.356553630389458,5.30112347670413
2021-03-19 00:00:00,8.8451846590293,5.331409714994424
2021-03-20 00:00:00,8.809890839866089,5.452410815240549
2021-03-21 00:00:00,9.937471585748975,5.383323881677601
2021-03-22 00:00:00,9.601771855461209,5.28062660677942
2021-03-23 00:00:00,9.781026820642586,5.290681687493187
2021-03-24 00:00:00,9.474687056194147,5.015280302084065
2021-03-25 00:00:00,9.567002472093666,5.028754041272176
2021-03-26 00:00:00,9.559810452105102,5.3250065024171835
2021-03-27 00:00:00,9.521713113349497,5.3210256461138945
2021-03-28 00:00:00,9.398900417183828,5.306758884766188
2021-03-29 00:00:00,9.464598640947427,5.507689706613697
2021-03-30 00:00:00,9.454478283453343,5.557701127654644
2021-03-31 00:00:00,9.737260524706814,5.618663428624478
2021-04-01 00:00:00,9.728760703997512,5.70529689734865
2021-04-02 00:00:00,9.738234490209809,5.9311492143372995
2021-04-03 00:00:00,9.594828925209148,5.696204609581879
2021-04-04 00:00:00,10.027204814391087,5.903185757389256
2021-04-05 00:00:00,10.07004198892879,6.512074788249214
2021-04-06 00:00:00,10.214618884173614,6.847836923749998
2021-04-07 00:00:00,9.759595138283103,6.374042752478183
2021-04-08 00:00:00,10.076283511257133,6.731473753823802
2021-04-09 00:00:00,9.958955726292523,6.648984541261064
2021-04-10 00:00:00,10.25140628242283,7.387390764707409
2021-04-11 00:00:00,10.460025575275694,7.388702850912676
2021-04-12 00:00:00,11.094594830576723,7.428406172155379
2021-04-13 00:00:00,11.60080336932041,8.094866992807159
2021-04-14 00:00:00,11.301079060170704,8.302525475340186
2021-04-15 00:00:00,11.69239991242488,8.338561380774859
2021-04-16 00:00:00,12.392520661882763,8.18029667979001
2021-04-17 00:00:00,11.989499167370008,8.084932802221825
2021-04-18 00:00:00,12.04481341925498,7.54564933966777
2021-04-19 00:00:00,11.777695285906876,7.324819430938949
2021-04-20 00:00:00,11.614260610583745,7.526103906316338
2021-04-21 00:00:00,12.04849552453391,7.373216598889872
2021-04-22 00:00:00,12.305466117119225,7.150740663532558
2021-04-23 00:00:00,13.42578102011968,7.054677419179784
2021-04-24 00:00:00,13.090901711516098,6.69231764086386
2021-04-25 00:00:00,12.199246459305552,6.699409112155781
2021-04-26 00:00:00,12.162258033614288,7.541995763033901
2021-04-27 00:00:00,12.458235151089909,7.757103257624786
2021-04-28 00:00:00,12.290020987611518,7.746112309905
2021-04-29 00:00:00,12.579195430214536,7.745003347424517
2021-04-30 00:00:00,12.587877040027784,8.18289548745575
2021-05-01 00:00:00,12.65981731575041,8.382402399450937
2021-05-02 00:00:00,12.61314520496824,8.214690036692428
2021-05-03 00:00:00,12.871870640560807,8.647160959537457
2021-05-04 00:00:00,13.16646326891165,8.326242685143306
2021-05-05 00:00:00,13.999754764693602,9.12807728102699
2021-05-06 00:00:00,14.697319014703464,9.050706706462686
2021-05-07 00:00:00,14.813613405365817,9.019871805387728
2021-05-08 00:00:00,15.32355511894151,9.260335545377234
2021-05-09 00:00:00,15.015044386984489,9.436691611257288
2021-05-10 00:00:00,14.86373593041953,9.058924637653293
2021-05-11 00:00:00,14.574539664531247,9.391945590493796
2021-05-12 00:00:00,14.274336168157221,8.307275855923786
2021-05-13 00:00:00,14.533600554455552,8.518795846437145
2021-05-14 00:00:00,14.446254752674506,8.796786007935609
2021-05-15 00:00:00,14.090939381652234,8.45763242816272
2021-05-16 00:00:00,14.431690325885361,8.367726138628228
2021-05-17 00:00:00,14.613578686483294,8.086480981971455
2021-05-18 00:00:00,15.42978534030087,8.288520249313809
2021-05-19 00:00:00,13.524625146577373,6.477286675213883
2021-05-20 00:00:00,13.526170219682788,7.075321035823478
2021-05-21 00:00:00,13.49619681657465,6.347968943221179
2021-05-22 00:00:00,13.403041384977103,6.083358192898422
2021-05-23 00:00:00,13.184225567963285,5.561410398759049
2021-05-24 00:00:00,13.184613263115704,6.555594986751792
2021-05-25 00:00:00,13.20963272121154,6.550625992857099
2021-05-26 00:00:00,13.425764688112979,6.85949690749379
2021-05-27 00:00:00,13.183818965237199,6.629930626842174
2021-05-28 00:00:00,12.886157298614526,6.177078492330131
